type,horse,weight,CO2,mpg
Truck,270,4750,406.7382545,21.9
Truck,270,4750,384.0578935,23.2
Truck,270,4750,247.2431216,36.0
Truck,245,5000,215.3292345,41.2
Truck,245,5000,228.51392169999997,38.7
Truck,245,5000,212.3015037,41.7
Truck,245,5000,224.35841319999997,39.5
Truck,245,5000,217.1822011,40.3
Truck,245,5000,228.15864989999997,38.4
Truck,245,5000,240.64039900000003,36.9
Truck,245,5000,228.9290923,38.8
Truck,245,5000,218.78508730000001,40.4
Truck,245,5000,228.1134174,38.8
Truck,245,5000,221.2216137,40.0
Truck,245,5000,228.07410919999998,38.8
Car,94,2375,229.21614680000005,38.1
Car,94,2375,238.6598324,36.3
Car,94,2375,250.4392063,35.0
Car,94,2375,182.1033485,48.0
Car,94,2375,148.9271432,58.7
Car,179,3500,199.74334819999999,43.7
Car,179,3500,298.07905310000007,29.3
Car,179,3500,301.0342168,29.3
Car,179,3500,201.51584,43.6
Car,179,3375,305.0087983,28.9
Car,179,3375,207.9455038,42.4
Car,179,3375,203.6412523,43.2
Car,179,3375,297.6336629,29.5
Truck,270,4750,419.5139867,21.0
Truck,270,4750,287.6307144,30.7
Truck,270,4750,284.1626387,31.1
Truck,270,4750,410.3566328,21.5
Truck,270,5000,298.47228839999997,29.3
Truck,270,5000,301.1149173,29.1
Truck,270,5000,427.9323209,20.4
Truck,270,5000,297.68404239999995,29.7
Truck,270,5000,423.9784539,20.8
Car,178,3500,276.8714861,32.0
Car,178,3500,177.1747948,50.0
Car,268,3750,326.80248880000005,27.1
Car,268,3750,204.7727128,43.2
Car,154,3750,156.53254809999999,56.3
Car,154,3750,150.1595141,58.9
Car,154,3750,152.4829095,58.2
Car,154,3750,157.5352583,56.0
Car,154,3875,157.2902683,55.7
Car,154,3875,160.9587876,54.4
Car,154,3875,163.1150243,54.6
Car,154,3875,163.52340719999998,54.3
Car,154,3875,160.5298184,55.3
Car,154,3875,161.7857551,54.9
Car,154,3875,157.55381630000002,56.0
Car,154,3875,153.24137819999999,57.8
Car,132,3125,250.3427994,35.4
Car,132,3125,170.5522079,51.7
Car,132,3125,246.194405,35.6
Car,132,3125,170.949445,51.2
Car,132,3125,235.26747650000001,37.6
Car,132,3125,161.05922009999998,54.9
Car,132,3125,169.7427528,52.0
Car,132,3125,237.08629,37.2
Car,132,3125,160.9283447,55.0
Car,132,3125,228.4529608,38.8
Car,132,3125,165.45482969999998,54.1
Car,132,3125,237.51767310000002,37.5
Car,140,3125,219.32074390000002,40.3
Car,140,3125,156.07387859999997,56.6
Car,140,3125,225.6806788,39.4
Car,140,3125,151.049699,59.1
Car,140,3125,221.2463147,40.3
Car,140,3125,148.5198941,59.9
Car,140,3125,224.4844734,39.4
Car,140,3125,159.17907390000002,55.6
Car,140,3125,157.3190604,56.3
Truck,185,4500,388.84615360000004,22.5
Truck,185,4500,228.0797699,38.4
Truck,185,4500,343.59146630000004,25.4
Truck,270,4500,252.4895231,35.1
Truck,270,4500,375.0060008,23.6
Truck,270,4750,391.9383457,22.8
Truck,270,4750,265.11140730000005,33.7
Truck,245,5250,301.1286992,28.8
Truck,245,5250,228.6757095,38.2
Truck,245,5250,330.4280528,26.5
Truck,245,5250,374.830263,23.3
Truck,245,5250,228.9244194,38.2
Truck,245,5250,341.6673586,25.9
Truck,245,5250,297.6799338,29.1
Truck,245,5250,341.61188250000004,25.8
Truck,245,5250,276.4122688,31.5
Truck,245,5250,227.360127,39.2
Truck,245,5250,229.55937790000002,38.7
Truck,245,5250,342.3769376,25.9
Truck,245,5250,286.129681,30.3
Truck,245,5250,336.7678694,26.2
Truck,245,5250,229.49273340000002,38.6
Truck,245,5250,229.57852819999997,38.4
Truck,245,5000,290.0017833,29.9
Truck,245,5000,225.7091997,39.1
Truck,245,5000,336.2449833,26.3
Truck,245,5000,342.2531992,25.9
Truck,245,5000,231.04241869999998,38.3
Truck,245,5000,226.47946349999998,39.1
Truck,245,5000,318.1827732,27.8
Truck,245,5000,334.7556791,26.4
Truck,245,5000,288.6479894,30.1
Truck,245,5000,226.9724329,38.9
Truck,381,6000,362.43840539999997,24.4
Truck,381,6000,551.6343522000001,16.0
Truck,381,6000,546.0003696,16.2
Truck,381,6000,358.7476822,24.7
Car,98,3375,130.8100637,66.6
Car,98,3375,128.6861186,67.6
Car,98,3375,130.0496473,68.1
Car,98,3375,134.0886982,66.1
Car,98,3375,130.1227932,68.1
Car,98,3375,133.1376316,66.6
Car,98,3375,122.89891440000001,71.8
Car,98,3375,125.7411575,70.2
Car,98,3375,121.8403342,72.4
Car,98,3375,126.8913116,69.6
Car,98,3375,121.938424,72.4
Car,98,3375,127.1332557,69.6
Car,82,2750,180.18669340000002,48.6
Car,82,2750,161.53993640000002,53.5
Car,82,2750,216.87297519999998,41.0
Car,82,2750,140.42352069999998,63.6
Car,82,2750,135.2641642,65.9
Car,82,2750,161.17878100000001,53.9
Car,82,2750,183.58876519999998,48.1
Car,82,2750,195.5228137,45.1
Car,82,2750,132.9247938,66.6
Car,82,2750,124.22342920000001,71.4
Car,82,2750,176.3921595,50.2
Car,82,2750,151.9797156,57.0
Car,82,2750,209.3795917,42.6
Car,82,2750,128.8904908,69.0
Car,82,2750,130.6068412,68.0
Car,82,2750,173.57903019999998,50.8
Car,82,2750,148.8848493,58.2
Car,82,2750,186.3185698,47.6
Car,82,2750,123.567393,71.4
Car,82,2750,117.8270844,75.0
Car,98,3500,180.7904938,48.3
Car,98,3500,124.51137450000002,69.7
Car,98,3500,192.4553382,45.4
Car,98,3500,128.1080271,68.1
Car,98,3500,185.3097503,47.8
Car,98,3500,178.3447553,49.7
Car,98,3500,167.04713069999997,52.1
Car,98,3500,166.81201000000001,52.1
Car,98,3500,130.8641573,68.0
Car,98,3500,126.49683490000001,70.6
Car,98,3500,187.4788977,47.6
Car,98,3500,187.02345219999998,47.3
Car,98,3500,167.28722390000001,52.2
Car,98,3500,121.70139909999999,72.5
Car,98,3500,128.25096240000002,69.2
Car,98,3625,148.31997280000002,59.2
Car,98,3625,157.91666619999998,55.5
Car,98,3625,158.466464,56.1
Car,98,3625,149.1677595,59.4
Car,98,3625,148.9344939,59.4
Car,98,3625,158.8428401,55.7
Car,98,3625,143.96040259999998,61.5
Car,98,3625,151.33374709999998,58.7
Car,98,3625,156.20515859999998,57.1
Car,98,3625,152.3818514,58.5
Car,98,3625,146.7277363,60.2
Car,98,3625,151.5842487,58.3
Car,98,3625,146.47492119999998,60.6
Truck,176,3750,293.4932214,30.1
Truck,176,3750,202.67382130000001,43.4
Truck,176,3875,218.0924634,40.4
Truck,176,3875,309.11454289999995,28.5
Truck,176,3875,214.4620557,41.2
Truck,176,3875,308.8751898,28.5
Truck,176,3875,315.57860469999997,27.9
Truck,176,3875,220.9918903,39.9
Truck,381,6000,550.6731501,16.1
Truck,381,6000,360.2279643,24.7
Truck,381,6500,374.20804310000005,23.2
Truck,381,6500,563.9616547999999,15.4
Truck,381,6500,372.9322762,23.9
Truck,381,6500,570.9815495,15.5
Truck,381,6500,566.5345276,15.6
Truck,381,6500,369.9306934,23.9
Truck,381,6500,545.7767355000001,11.1
Truck,381,6500,353.5823587,17.2
Truck,381,6500,560.5876212000001,15.8
Truck,381,6500,367.3482955,24.1
Truck,381,6500,535.2212691000001,11.4
Truck,381,6500,347.05742280000004,17.5
Truck,266,4750,255.0882384,34.7
Truck,266,4750,390.839085,22.6
Truck,266,4750,256.8443572,34.4
Truck,266,4750,386.4440785,22.9
Truck,266,5000,273.4205755,32.0
Truck,266,5000,430.22619230000004,20.3
Truck,236,4500,428.30063229999996,20.6
Truck,236,4500,309.4190335,28.5
Truck,236,4500,418.1035893,21.1
Truck,236,4500,298.0902581,29.6
Truck,236,4250,410.2459266,21.5
Truck,236,4250,296.14441600000004,29.8
Truck,236,4250,435.5640136,20.2
Truck,236,4250,305.9304139,28.9
Truck,159,4000,247.9721758,35.6
Truck,159,4000,365.1587192,24.2
Truck,159,4000,393.1034376,22.5
Truck,159,3875,378.92985710000005,23.3
Truck,159,3875,240.95744720000002,36.7
Truck,159,3875,333.88597369999997,26.4
Truck,236,4500,309.46678110000005,28.7
Truck,236,4500,446.80405920000004,19.9
Truck,236,4500,341.75165560000005,25.6
Truck,236,4500,464.31737539999995,18.8
Truck,236,4500,324.8807891,27.2
Truck,236,4500,451.8744676,19.5
Truck,159,4250,283.0500631,31.2
Truck,159,4250,392.25408219999997,22.5
Truck,159,4250,448.3155279,19.7
Truck,159,4250,286.28842799999995,30.6
Truck,159,4250,447.9154548,19.5
Truck,159,4250,380.9535338,22.9
Truck,381,5500,524.5673731,16.9
Truck,381,5500,350.02829560000004,25.4
Truck,310,5500,336.25343060000006,26.4
Truck,310,5500,482.80018499999994,18.4
Truck,310,5500,335.64157789999996,26.4
Truck,310,5500,480.8360319,18.4
Truck,381,6000,560.4281712000001,15.6
Truck,381,6000,385.12625760000003,22.7
Truck,381,6000,384.8121182,22.7
Truck,381,6000,556.5503131,15.7
Truck,381,6000,404.3867603,21.7
Truck,381,5500,538.6599919,16.4
Truck,381,5500,376.3958523,23.5
Truck,310,6000,353.61641710000004,24.6
Truck,310,6000,511.05254620000005,17.0
Truck,310,6000,346.3087181,25.7
Truck,310,6000,510.8076097,17.4
Truck,381,6000,558.6622894999999,15.9
Truck,381,6000,548.7518885,16.1
Truck,381,6000,364.1309207,24.3
Truck,381,6000,546.0561102,16.2
Truck,381,6000,354.0586481,17.2
Truck,381,6000,522.8810616999999,11.6
Truck,381,5500,361.9833432,24.5
Truck,381,5500,532.6889327,16.6
Truck,381,5500,349.1894346,17.4
Truck,381,5500,512.903377,11.9
Truck,381,6000,541.0865117999999,16.3
Truck,268,4250,374.21026739999996,23.7
Truck,268,4250,244.05121380000003,36.3
Truck,181,4250,346.2512591,25.7
Truck,181,4250,222.54587830000003,39.9
Truck,181,4250,375.018269,23.2
Truck,268,4500,252.2302394,35.1
Truck,268,4500,384.3661546,23.0
Truck,181,4250,370.90303589999996,23.0
Truck,181,4250,220.9986816,39.6
Truck,181,4250,339.8341974,25.7
Car,106,2625,175.8659619,50.3
Car,106,2625,175.01861330000003,50.5
Car,106,2625,223.60619419999998,39.5
Car,106,2625,222.2331111,39.4
Car,106,2625,169.08262480000002,51.8
Car,106,2625,166.0793413,53.3
Car,106,2625,221.1217613,40.0
Car,208,3625,363.0,24.5
Car,208,3625,219.0,40.8
Car,208,3625,415.0,21.6
Car,208,3625,305.9465162,29.1
Car,208,3625,314.24505919999996,28.4
Car,208,3500,306.0,29.2
Car,208,3500,209.0,42.8
Car,208,3500,321.0,27.9
Car,208,3500,380.0,23.6
Car,208,3500,335.0,26.5
Car,210,3500,304.0,29.4
Car,210,3500,202.0,44.3
Car,210,3500,295.0,30.3
Car,210,3500,389.0,23.0
Car,210,3500,345.0,25.7
Car,208,3625,208.0,43.0
Car,208,3625,305.0,29.2
Car,208,3625,390.0,22.9
Car,208,3625,368.0,24.1
Car,208,3625,323.0,27.7
Car,208,3500,319.0,28.0
Car,208,3500,306.0,29.2
Car,208,3500,393.0,22.8
Car,208,3500,341.0,26.0
Car,208,3500,200.0,44.7
Car,208,3625,209.0,42.8
Car,208,3625,356.0,25.1
Car,208,3625,365.0,24.3
Car,208,3625,324.0,27.6
Car,208,3625,308.0,29.0
Car,208,3500,204.0,43.9
Car,208,3500,306.0,29.2
Car,208,3500,412.0,21.7
Car,208,3500,359.0,24.7
Car,208,3500,320.0,27.9
Car,208,3625,219.0,40.8
Car,208,3625,327.0,27.3
Car,208,3625,410.0,21.8
Car,208,3625,314.0,28.5
Car,208,3625,370.0,23.9
Car,208,3500,308.0,29.1
Car,208,3500,216.0,41.4
Car,208,3500,318.0,28.1
Car,208,3500,343.0,26.1
Car,208,3500,339.0,26.2
Car,210,3500,396.0,22.6
Car,210,3500,200.0,44.7
Car,210,3500,299.0,29.9
Car,210,3500,347.0,25.6
Car,210,3500,300.0,29.8
Car,170,3375,291.0,30.3
Car,170,3375,191.0,46.2
Car,170,3375,290.0,30.4
Car,170,3375,192.0,46.0
Car,200,3625,307.0,28.4
Car,200,3625,391.0,22.6
Car,200,3625,367.0,24.0
Car,200,3625,328.0,26.9
Car,200,3625,210.0,42.0
Car,200,3875,314.0,27.9
Car,200,3875,432.0,20.4
Car,200,3875,358.0,24.4
Car,200,3875,321.0,27.5
Car,200,3875,213.0,41.5
Car,210,3500,359.0,24.7
Car,210,3500,293.0,30.5
Car,210,3500,382.0,23.4
Car,210,3500,315.0,28.4
Car,210,3500,197.0,45.4
Car,210,3500,353.0,25.1
Car,210,3500,317.0,28.2
Car,210,3500,287.0,31.2
Car,210,3500,412.0,21.7
Car,210,3500,199.0,45.0
Car,170,3375,277.0,31.9
Car,170,3375,192.0,46.0
Car,170,3500,286.0,30.9
Car,170,3500,195.0,45.3
Car,115,3250,283.0,31.1
Car,115,3250,296.0,29.9
Car,115,3250,333.0,26.3
Car,150,3625,155.0,57.5
Car,150,3625,205.0,43.5
Car,150,3625,136.39840780000003,65.5
Car,280,3750,386.0,23.0
Car,280,3750,429.0,20.7
Car,280,3750,372.0,23.9
Car,280,3750,238.0,37.3
Car,280,3750,341.0,26.0
Car,200,3625,304.0,28.9
Car,200,3625,382.0,23.1
Car,200,3625,376.0,23.5
Car,200,3625,326.0,27.1
Car,200,3625,204.0,43.3
Car,200,3625,344.0,25.9
Car,200,3625,307.0,28.6
Car,200,3625,410.0,21.7
Car,200,3625,375.0,23.6
Car,200,3625,198.0,45.0
Car,170,3500,291.0,30.3
Car,170,3500,193.0,45.8
Car,170,3375,280.0,31.6
Car,170,3375,191.0,46.3
Both,200,3625,348.0,25.6
Both,200,3625,298.0,29.6
Both,200,3625,428.0,20.8
Both,200,3625,421.0,21.0
Both,200,3625,206.0,43.2
Both,200,4000,356.0,24.9
Both,200,4000,261.0,34.0
Both,200,4000,337.0,26.3
Both,200,4000,238.0,37.3
Both,200,3875,237.0,37.5
Both,200,3875,335.0,26.4
Both,200,3875,348.0,25.5
Both,200,3875,258.0,34.4
Truck,280,5250,416.0,21.3
Truck,280,5250,281.0,31.6
Truck,333,5500,266.67700440000004,33.1
Truck,333,5500,354.2776278,25.1
Car,170,3750,336.0,26.3
Car,170,3750,354.0,24.9
Car,170,3750,280.0,31.5
Car,170,3750,289.0,30.5
Car,170,3750,188.0,47.0
Car,170,3500,352.0,25.1
Car,170,3500,334.0,26.4
Car,170,3500,300.0390675,29.7
Car,170,3500,191.27089009999997,46.7
Car,170,3500,309.36491889999996,28.9
Car,220,3875,355.0,24.9
Car,220,3875,306.0,28.9
Car,220,3875,350.0,25.2
Car,220,3875,305.0,29.0
Car,220,3875,200.0,44.2
Car,220,3625,344.0,25.6
Car,220,3625,295.0,29.9
Car,220,3625,342.0,25.8
Car,220,3625,294.0,30.0
Car,220,3625,198.0,44.6
Both,220,4000,327.0,27.1
Both,220,4000,210.0,42.2
Both,220,4000,315.0,19.5
Both,220,4000,200.0,30.8
Both,220,4500,335.0,26.4
Both,220,4500,216.0,41.0
Both,220,4500,324.0,19.0
Both,220,4500,205.0,30.0
Both,220,4250,331.0,26.7
Both,220,4250,226.0,39.2
Both,220,4250,320.0,19.2
Both,220,4250,214.0,28.8
Car,333,4750,430.0,20.5
Car,333,4750,445.0,19.9
Car,333,4750,361.0,24.5
Car,333,4750,443.0,19.9
Car,333,4750,348.0,25.4
Car,333,4750,391.6758626,22.7
Car,333,4750,225.1236713,39.7
Car,333,4750,359.36716789999997,24.7
Car,435,5000,342.0,25.8
Car,435,5000,441.0,20.0
Car,435,5000,353.0,25.0
Car,435,5000,467.0,18.9
Car,435,5000,408.0,21.6
Car,435,5000,384.0,23.0
Car,435,5000,226.0,39.1
Car,435,4750,330.0,26.7
Car,435,4750,432.0,20.5
Car,435,4750,466.0,19.0
Car,435,4750,329.0,26.8
Car,435,4750,224.0,39.4
Car,435,4750,384.0,23.0
Car,435,4750,398.0,22.2
Car,500,5250,446.0,19.8
Car,500,5250,531.0,16.7
Car,500,5250,629.0,14.1
Car,500,5250,515.0,17.2
Car,500,5250,310.0,28.6
Car,200,4000,448.0,19.6
Car,200,4000,394.0,22.5
Car,200,4000,357.0,24.8
Car,200,4000,230.0,38.5
Car,200,4000,343.0,25.6
Car,200,3875,222.82522999999998,39.9
Car,200,3875,356.7220364,24.9
Car,200,3875,357.5963115,24.8
Car,292,3750,349.0,25.4
Car,292,3750,358.0,24.6
Car,292,3750,214.0,41.5
Car,292,3750,308.0,28.8
Car,292,3750,311.0,28.5
Car,292,3625,314.0,28.3
Car,292,3625,217.0,40.9
Car,292,3625,311.0,28.5
Car,292,3625,340.0,26.0
Car,292,3625,363.0,24.0
Car,520,5000,462.0,19.1
Car,520,5000,368.0,24.0
Car,520,5000,518.0,17.1
Car,520,5000,243.0,36.4
Car,520,5000,444.0,19.9
Both,354,4750,415.0,21.2
Both,354,4750,496.0,17.8
Both,354,4750,460.0,19.3
Both,354,4750,427.0,20.8
Both,354,4750,269.0,32.9
Car,572,5250,542.0,16.4
Car,572,5250,435.0,20.4
Car,572,5250,567.0,15.7
Car,572,5250,651.0,13.6
Car,572,5250,276.0,32.1
Car,610,3750,346.0,25.5
Car,610,3750,445.0,19.8
Car,610,3750,524.0,16.8
Car,610,3750,541.0,16.3
Car,610,3750,596.0,14.8
Car,150,3750,261.0,39.0
Car,150,3750,261.0,39.0
Car,150,3750,261.0,39.0
Car,150,3750,163.0,62.4
Car,150,3750,163.0,62.4
Car,150,3750,163.0,62.4
Car,150,3625,263.0,38.7
Car,150,3625,263.0,38.7
Car,150,3625,263.0,38.7
Car,150,3625,178.0,57.2
Car,150,3625,178.0,57.2
Car,150,3625,178.0,57.2
Car,150,3500,254.0,40.0
Car,150,3500,254.0,40.0
Car,150,3500,254.0,40.0
Car,150,3500,176.0,57.8
Car,150,3500,176.0,57.8
Car,150,3500,176.0,57.8
Car,170,3375,174.5461889,51.0
Car,170,3375,273.75908239999995,32.5
Car,170,3500,270.0,32.7
Car,170,3500,179.0,49.4
Car,170,3375,272.0,32.6
Car,170,3375,169.0,52.5
Car,170,3500,279.0,31.7
Car,170,3500,175.0,50.5
Car,150,3625,253.0,40.2
Car,150,3625,253.0,40.2
Car,150,3625,253.0,40.2
Car,150,3625,155.0,65.6
Car,150,3625,155.0,65.6
Car,150,3625,155.0,65.6
Car,150,3500,157.71117780000003,64.4
Car,150,3500,157.71117780000003,64.4
Car,150,3500,157.71117780000003,64.4
Car,150,3500,254.85723280000002,39.9
Car,150,3500,254.85723280000002,39.9
Car,150,3500,254.85723280000002,39.9
Car,150,3625,253.0,40.2
Car,150,3625,253.0,40.2
Car,150,3625,253.0,40.2
Car,150,3625,164.0,62.0
Car,150,3625,164.0,62.0
Car,150,3625,164.0,62.0
Car,150,3500,245.0,41.5
Car,150,3500,245.0,41.5
Car,150,3500,245.0,41.5
Car,150,3500,166.0,61.3
Car,150,3500,166.0,61.3
Car,150,3500,166.0,61.3
Car,150,3625,245.8971809,41.3
Car,150,3625,245.8971809,41.3
Car,150,3625,245.8971809,41.3
Car,150,3625,158.6655749,64.0
Car,150,3625,158.6655749,64.0
Car,150,3625,158.6655749,64.0
Car,150,3750,256.0,39.7
Car,150,3750,256.0,39.7
Car,150,3750,256.0,39.7
Car,150,3750,180.0,56.5
Car,150,3750,180.0,56.5
Car,150,3750,180.0,56.5
Car,150,3625,253.0,40.2
Car,150,3625,253.0,40.2
Car,150,3625,253.0,40.2
Car,150,3625,176.0,57.8
Car,150,3625,176.0,57.8
Car,150,3625,176.0,57.8
Car,150,3625,248.0,41.0
Car,150,3625,248.0,41.0
Car,150,3625,248.0,41.0
Car,150,3625,170.0,59.8
Car,150,3625,170.0,59.8
Car,150,3625,170.0,59.8
Car,211,3500,290.0,30.5
Car,211,3500,339.0,26.0
Car,211,3500,340.0,26.0
Car,211,3500,288.0,30.7
Car,211,3500,195.0,45.3
Car,211,3375,272.0,32.5
Car,211,3375,327.0,27.1
Car,211,3375,333.0,26.5
Car,211,3375,294.0,30.0
Car,211,3375,191.0,46.3
Car,150,3875,262.96182059999995,38.7
Car,150,3875,262.96182059999995,38.7
Car,150,3875,262.96182059999995,38.7
Car,150,3875,169.9657585,59.8
Car,150,3875,169.9657585,59.8
Car,150,3875,169.9657585,59.8
Car,115,3250,302.0,29.3
Car,115,3250,179.0,49.6
Car,115,3250,187.86825919999998,47.4
Car,115,3250,310.45642480000004,28.7
Car,170,3500,269.0,32.8
Car,170,3500,168.0,52.6
Car,170,3375,272.0,32.5
Car,170,3375,168.0,52.6
Car,170,3375,274.0,32.2
Car,170,3375,169.0,52.3
Car,170,3500,270.0,32.7
Car,170,3500,168.0,52.6
Car,170,3500,284.0,31.1
Car,170,3500,176.0,50.2
Car,170,3500,286.0,30.9
Car,170,3500,178.0,49.7
Car,170,3625,283.0,31.2
Car,170,3625,176.0,50.2
Car,170,3625,283.0,31.2
Car,170,3625,174.0,50.8
Car,150,3500,251.0,40.5
Car,150,3500,251.0,40.5
Car,150,3500,251.0,40.5
Car,150,3500,164.0,62.0
Car,150,3500,164.0,62.0
Car,150,3500,164.0,62.0
Car,240,3875,166.0,53.8
Car,240,3875,265.0,33.7
Car,240,3875,290.1486048,30.6
Car,240,3875,176.2757206,50.5
Both,300,4000,373.0,23.3
Both,300,4000,233.0,37.4
Both,300,4000,338.0,25.8
Both,300,4000,434.0,20.1
Both,300,4000,424.0,20.6
Car,302,3875,295.0,30.3
Car,302,3875,182.0,49.1
Car,302,3875,294.0,30.4
Car,302,3875,181.0,49.3
Both,250,4250,406.0,21.5
Both,250,4250,341.0,25.6
Both,250,4250,424.0,20.7
Both,250,4250,348.0,25.2
Both,250,4250,227.0,38.6
Both,345,4250,379.0,23.1
Both,345,4250,348.0,25.2
Both,345,4250,237.0,37.0
Both,345,4250,451.0,19.4
Both,345,4250,455.0,19.2
Both,240,4500,380.0,22.9
Both,240,4500,380.0,22.9
Both,240,4500,473.0,18.4
Both,240,4500,473.0,18.4
Both,240,4500,454.0,19.2
Both,240,4500,454.0,19.2
Both,240,4500,390.0,22.4
Both,240,4500,390.0,22.4
Both,240,4500,251.0,34.7
Both,240,4500,251.0,34.7
Both,230,4500,401.0,21.7
Both,230,4500,373.0,23.3
Both,230,4500,467.0,18.7
Both,230,4500,441.0,19.7
Both,230,4500,257.0,33.9
Both,250,4500,440.0,19.9
Both,250,4500,441.0,19.8
Both,250,4500,388.6254796,22.4
Both,250,4500,248.08203340000003,35.2
Both,250,4500,380.1797662,22.8
Car,240,4250,290.0,30.8
Car,240,4250,204.0,43.8
Both,300,4500,405.0,21.5
Both,300,4500,270.0,32.2
Both,300,4500,398.0,21.9
Both,300,4500,466.0,18.7
Both,300,4500,472.0,18.4
Car,302,4250,321.0,27.8
Car,302,4250,208.0,42.9
Car,302,4250,320.0,27.9
Car,302,4250,209.0,42.6
Both,240,4250,380.0,22.9
Both,240,4250,380.0,22.9
Both,240,4250,358.0,24.3
Both,240,4250,358.0,24.3
Both,240,4250,490.0,17.8
Both,240,4250,490.0,17.8
Both,240,4250,466.0,18.7
Both,240,4250,466.0,18.7
Both,240,4250,247.0,35.3
Both,240,4250,247.0,35.3
Both,230,4250,389.0,22.4
Both,230,4250,253.0,34.4
Both,230,4250,368.0,23.7
Both,230,4250,465.0,18.7
Both,230,4250,445.0,19.6
Both,300,4500,371.0,23.5
Both,300,4500,466.0,18.7
Both,300,4500,468.0,18.6
Both,300,4500,248.0,35.1
Both,300,4500,385.0,22.6
